loan_id,origination_date,vintage,months_on_book,fico_score,income,debt_to_income,num_open_trades,utilization_rate,inquiries_last_6m,loan_amount,term,apr,channel,product_type,employment_length,state,age,days_past_due_current,total_payments_to_date,sample_weight,default_12m
LOAN_000175,2023-03-01,202303,21,785,84359,0.475,5,0.8017,99,39860,60,26.57,Mail,Personal,0,FL,48,0,38485.72,0.8761,0
LOAN_000176,2022-01-01,202201,21,657,87697,0.7055,8,0.5944,1,10152,60,7.76,Direct,Business,5,NY,26,0,7037.55,0.9252,0
LOAN_000177,2024-05-01,202405,15,662,55815,0.5421,8,0.5736,2,44293,36,26.64,Direct,Personal,26,Other,39,15,39233.72,1.0271,0
LOAN_000178,2021-03-01,202103,13,605,30998,0.4799,12,0.4269,4,13545,60,3.0,Direct,Home_Improvement,34,NY,44,15,11968.77,0.9463,0
LOAN_000179,2024-03-01,202403,9,589,35571,0.6672,13,0.3924,1,5411,36,3.0,Direct,Business,1,NY,50,0,4375.47,0.8463,0
LOAN_000180,2021-06-01,202106,21,736,30627,0.4657,8,0.463,1,48832,36,3.0,Direct,Home_Improvement,4,CA,69,0,44341.31,1.1576,0
LOAN_000181,2021-08-01,202108,7,561,44308,0.63,12,0.0586,0,38111,60,9.37,Partner,Home_Improvement,34,NY,65,0,22924.56,0.8262,0
LOAN_000182,2023-03-01,202303,11,821,19694,0.1611,8,0.6806,3,45473,36,6.13,Direct,Debt_Consolidation,17,Other,73,0,34580.48,0.845,0
LOAN_000183,2021-09-01,202109,4,784,47158,0.3865,5,0.2112,0,17660,60,9.68,Direct,Personal,39,GA,67,15,9482.37,1.1144,0
LOAN_000184,2024-01-01,202401,12,665,19937,0.6014,7,0.2471,2,25596,36,8.84,Direct,Business,7,GA,50,0,14434.18,1.0227,0
LOAN_000185,2023-09-01,202309,23,846,35548,0.2347,9,0.098,2,49994,36,10.75,Direct,Personal,9,CA,47,0,30112.54,1.1152,0
LOAN_000186,2024-06-01,202406,11,610,61766,0.4928,3,0.2762,2,5209,36,3.23,Direct,Auto,16,Other,22,0,3361.24,1.1468,0
LOAN_000187,2024-08-01,202408,2,583,110041,0.2705,10,0.0553,2,39549,36,7.1,Mail,Debt_Consolidation,33,NY,51,0,20170.09,1.1521,0
LOAN_000188,2022-12-01,202212,22,824,34701,0.1158,7,0.6501,0,6199,36,16.98,Partner,Auto,22,IL,33,0,5466.13,0.8686,0
LOAN_000189,2022-03-01,202203,16,722,119307,0.7071,4,0.6838,2,46363,36,20.22,Partner,Auto,6,TX,48,0,23636.37,0.8605,0
LOAN_000190,2023-08-01,202308,19,640,120376,0.8116,5,0.4665,99,13361,36,6.07,Direct,Home_Improvement,2,Other,65,0,10280.86,0.9145,0
LOAN_000191,2023-08-01,202308,4,578,48874,0.4263,15,0.5693,3,29628,36,12.25,Direct,Auto,18,NY,68,0,22963.18,0.8301,0
LOAN_000192,2022-12-01,202212,22,568,75298,0.1539,6,0.5728,1,9812,60,3.0,Direct,Personal,11,Other,26,0,8993.24,1.0359,0
LOAN_000193,2024-05-01,202405,5,784,57740,0.1878,6,0.8252,2,43910,60,15.87,Direct,Home_Improvement,36,Other,61,15,43329.52,0.9373,0
LOAN_000194,2021-12-01,202112,12,733,156637,0.1588,9,0.0698,5,38687,36,19.95,Mail,Debt_Consolidation,24,FL,28,15,35609.77,0.8328,0
LOAN_000195,2024-03-01,202403,5,576,127173,0.1947,11,0.2013,3,49501,36,13.11,Partner,Business,38,GA,62,0,49344.53,0.8473,0
LOAN_000196,2021-02-01,202102,12,679,34873,0.6378,7,0.7085,0,18279,36,10.74,Direct,Auto,5,Other,46,15,11053.0,0.8272,0
LOAN_000197,2021-03-01,202103,14,652,69847,0.6585,6,0.3881,4,37216,36,12.28,Direct,Debt_Consolidation,15,NY,54,15,33121.63,0.9998,0
LOAN_000198,2024-01-01,202401,1,627,38015,0.3901,9,0.7227,1,25231,36,6.47,Partner,Personal,17,GA,61,0,14637.97,1.0113,0
LOAN_000199,2022-05-01,202205,10,557,39862,0.4526,13,0.4588,2,7935,60,8.32,Partner,Debt_Consolidation,20,Other,64,0,4386.89,1.1901,0
LOAN_000200,2021-02-01,202102,15,576,65115,0.614,10,0.0596,3,5776,36,9.35,Direct,Home_Improvement,21,TX,33,0,5483.68,0.9733,0
LOAN_000201,2021-02-01,202102,17,774,32496,0.6486,9,0.2578,3,18533,36,3.79,Partner,Home_Improvement,8,FL,48,0,9417.5,1.1924,0
LOAN_000202,2023-04-01,202304,1,702,28169,0.1776,14,0.1366,2,34678,60,20.95,Partner,Auto,30,Other,64,0,22268.26,0.8687,0
LOAN_000203,2022-11-01,202211,9,598,10770,0.2545,7,0.4672,3,40390,36,11.78,Direct,Home_Improvement,26,Other,30,15,25722.17,0.8684,0
LOAN_000204,2024-01-01,202401,12,794,19033,0.4594,11,0.597,2,24645,36,13.81,Direct,Auto,33,Other,40,0,21353.39,0.9145,0
LOAN_000205,2023-08-01,202308,7,605,40599,0.1335,8,0.19,2,25382,60,3.0,Partner,Personal,16,GA,72,0,22372.39,0.955,0
LOAN_000206,2023-09-01,202309,6,651,49133,0.3242,10,0.5593,3,28807,36,9.6,Direct,Auto,24,FL,30,0,26547.51,1.0635,0
LOAN_000207,2021-01-01,202101,15,836,67843,0.3074,7,0.5065,99,45845,36,17.82,Mail,Auto,26,CA,47,60,9407.67,3.3807,1
LOAN_000208,2022-07-01,202207,16,776,113310,0.2074,4,0.3811,3,45622,60,11.27,Direct,Auto,36,FL,71,15,31946.89,1.0089,0
LOAN_000209,2021-02-01,202102,8,762,33321,0.1763,8,0.1885,3,13386,36,10.72,Direct,Home_Improvement,28,Other,74,0,11620.1,0.9725,0
LOAN_000210,2024-08-01,202408,7,711,27923,0.152,6,0.5145,2,26179,36,3.0,Mail,Personal,37,TX,45,0,20307.84,0.828,0
LOAN_000211,2023-02-01,202302,24,694,46574,0.1552,4,0.3227,2,7218,36,9.98,Direct,Personal,25,CA,22,0,4944.49,0.9222,0
LOAN_000212,2023-08-01,202308,19,622,77452,0.2478,8,0.6168,2,25576,36,17.43,Partner,Personal,32,CA,39,0,25490.98,1.17,0
LOAN_000213,2021-06-01,202106,4,578,88831,0.0614,2,0.8041,2,35561,36,11.9,Partner,Business,39,Other,45,0,19512.98,0.9655,0
LOAN_000214,2023-08-01,202308,4,749,52084,0.0869,11,0.7149,1,11572,36,12.77,Direct,Personal,14,Other,32,0,9244.58,0.8303,0
LOAN_000215,2021-04-01,202104,24,99999,33517,0.1257,8,0.1738,1,1727,36,22.56,Partner,Debt_Consolidation,2,TX,56,15,1359.88,0.827,0
LOAN_000216,2021-11-01,202111,23,683,41709,0.2514,6,0.5615,3,37721,36,20.31,Partner,Personal,11,Other,29,0,27861.66,1.1848,0
LOAN_000217,2022-05-01,202205,12,675,56295,0.1496,6,0.6762,4,26376,60,18.34,Direct,Auto,2,Other,51,0,18011.9,1.0714,0
LOAN_000218,2024-02-01,202402,15,555,41348,0.1751,6,0.3953,2,16714,36,21.88,Direct,Auto,6,Other,47,0,12617.25,1.0335,0
LOAN_000219,2022-12-01,202212,21,653,35804,0.2884,5,0.5627,2,49305,36,4.6,Direct,Home_Improvement,38,Other,45,15,45213.3,1.0504,0
LOAN_000220,2021-05-01,202105,10,680,37965,0.2334,7,0.8915,1,11091,36,19.23,Partner,Personal,7,Other,60,0,10976.56,0.8668,0
LOAN_000221,2023-10-01,202310,14,99999,18672,0.3867,11,0.6161,3,40937,60,18.67,Direct,Personal,39,CA,41,0,30248.9,1.1219,0
LOAN_000222,2021-06-01,202106,16,708,32582,0.1427,5,0.1948,2,6806,36,14.39,Direct,Auto,14,NY,71,0,5456.04,1.121,0
LOAN_000223,2022-10-01,202210,14,625,48597,0.1062,7,0.6543,3,6388,36,16.32,Direct,Debt_Consolidation,29,CA,74,0,4308.09,0.905,0
LOAN_000224,2021-11-01,202111,22,729,37497,0.2268,5,0.2607,2,30301,36,15.41,Partner,Personal,19,Other,61,0,28224.22,1.0539,0
LOAN_000225,2022-04-01,202204,24,685,44108,0.5144,8,0.7662,4,21222,60,3.0,Direct,Personal,11,NY,71,0,19150.41,1.0009,0
LOAN_000226,2023-09-01,202309,11,784,73580,0.3245,5,0.7106,2,36161,60,16.88,Partner,Debt_Consolidation,7,Other,73,0,27838.5,0.9329,0
LOAN_000227,2021-09-01,202109,3,639,41074,0.2519,1,0.3455,3,19131,60,13.7,Partner,Business,35,IL,42,0,14858.14,1.0173,0
LOAN_000228,2021-06-01,202106,3,800,41245,0.368,10,0.4851,1,37953,36,3.0,Mail,Personal,14,CA,70,0,24400.74,0.9192,0
LOAN_000229,2022-04-01,202204,20,831,49352,0.0847,10,0.59,2,19611,36,3.0,Partner,Debt_Consolidation,20,FL,34,0,10314.07,1.0601,0
LOAN_000230,2023-05-01,202305,15,733,73182,0.201,10,0.6122,1,43671,36,7.16,Direct,Home_Improvement,38,TX,73,0,42894.22,1.0689,0
LOAN_000231,2021-03-01,202103,14,635,56492,0.6041,4,0.861,2,10850,36,3.0,Direct,Debt_Consolidation,37,TX,50,0,8855.83,1.1554,0
LOAN_000232,2022-08-01,202208,7,671,44592,0.4704,5,0.0375,0,3557,60,18.08,Direct,Personal,9,IL,43,0,2294.78,0.8486,0
LOAN_000233,2023-12-01,202312,20,690,22591,0.0885,3,0.4341,0,47217,60,7.7,Mail,Personal,31,IL,30,15,46670.83,0.956,0
LOAN_000234,2022-07-01,202207,19,595,38522,0.4711,3,0.6653,4,45380,36,10.69,Partner,Debt_Consolidation,28,IL,62,0,40084.85,1.0135,0
LOAN_000235,2023-02-01,202302,7,731,45142,0.0788,13,0.4024,2,5803,36,13.47,Partner,Home_Improvement,17,FL,37,0,4878.45,1.1987,0
LOAN_000236,2021-03-01,202103,10,814,30608,0.5391,8,0.6108,3,7875,36,19.81,Direct,Debt_Consolidation,18,Other,74,0,6679.09,1.0815,0
LOAN_000237,2022-07-01,202207,20,808,23513,0.1601,8,0.5006,2,39028,36,10.2,Partner,Home_Improvement,32,NY,63,0,29388.73,1.137,0
LOAN_000238,2022-08-01,202208,23,99999,38121,0.3226,4,0.5765,3,47560,36,13.25,Direct,Personal,10,Other,42,15,46644.56,0.9289,0
LOAN_000239,2023-08-01,202308,16,590,65398,0.6398,8,0.3568,0,17437,36,3.0,Direct,Debt_Consolidation,39,Other,21,0,13451.08,0.9446,0
LOAN_000240,2021-07-01,202107,2,735,-1,0.2828,10,0.4469,1,18149,36,9.9,Direct,Debt_Consolidation,6,Other,24,0,10720.07,0.8448,0
LOAN_000241,2024-05-01,202405,6,560,171058,0.1322,10,0.5373,2,34974,36,7.87,Direct,Personal,34,Other,74,0,31927.83,1.0441,0
LOAN_000242,2023-09-01,202309,11,696,43443,0.2809,6,0.3643,4,25303,36,16.37,Partner,Personal,30,TX,60,15,24184.49,1.104,0
LOAN_000243,2024-04-01,202404,0,622,102841,0.6859,5,0.3367,3,38312,36,3.48,Partner,Debt_Consolidation,30,FL,74,0,29259.13,1.1686,0
LOAN_000244,2024-03-01,202403,10,714,69396,0.0248,9,0.3764,0,25491,36,12.37,Direct,Personal,36,CA,73,0,25249.94,0.8644,0
LOAN_000245,2022-06-01,202206,4,99999,32753,0.3646,10,0.4623,1,21508,36,16.02,Direct,Personal,18,Other,67,0,19017.84,0.969,0
LOAN_000246,2024-04-01,202404,5,582,49171,0.665,8,0.5619,1,10739,36,23.45,Partner,Debt_Consolidation,22,Other,23,0,9097.12,0.9965,0
LOAN_000247,2021-01-01,202101,13,99999,38704,0.7509,10,0.5196,4,2832,60,21.05,Partner,Business,7,GA,48,15,1746.66,0.9848,0
LOAN_000248,2021-11-01,202111,16,697,61662,0.3487,11,0.3024,4,25253,36,10.45,Direct,Debt_Consolidation,0,TX,62,15,20348.52,1.1531,0
LOAN_000249,2023-04-01,202304,22,782,26267,0.7704,11,0.5595,2,41002,36,3.0,Direct,Debt_Consolidation,29,Other,44,0,23981.41,1.0205,0
LOAN_000250,2023-01-01,202301,24,660,17454,0.6524,7,0.7315,5,35596,60,9.5,Direct,Home_Improvement,20,Other,61,0,34800.66,0.8056,0
LOAN_000251,2022-11-01,202211,24,674,121079,0.7535,9,0.6799,3,6868,60,20.68,Direct,Personal,12,Other,53,0,5080.97,1.138,0
LOAN_000252,2023-07-01,202307,2,673,68645,0.7125,9,0.2362,1,19470,36,7.63,Partner,Auto,4,Other,61,0,15917.47,0.9875,0
LOAN_000253,2023-06-01,202306,3,818,-1,0.8067,5,0.6815,6,8938,60,3.0,Partner,Debt_Consolidation,29,Other,74,0,6085.11,1.0989,0
LOAN_000254,2024-06-01,202406,0,99999,61572,0.3533,11,0.4648,1,39484,60,13.11,Direct,Personal,0,TX,60,0,27149.18,1.1068,0
LOAN_000255,2023-11-01,202311,3,785,64627,0.3978,7,0.6768,0,20502,60,23.19,Direct,Debt_Consolidation,17,IL,60,0,18528.22,0.9977,0
LOAN_000256,2021-07-01,202107,13,691,118903,0.7843,9,0.2124,2,48443,36,22.91,Partner,Auto,34,Other,63,0,47660.53,1.1767,0
LOAN_000257,2022-04-01,202204,20,750,208528,0.2852,9,0.2486,1,12450,60,3.0,Direct,Personal,19,Other,74,0,7781.89,0.8094,0
LOAN_000258,2023-02-01,202302,6,603,18965,0.5203,7,0.2038,3,29290,60,16.03,Mail,Auto,27,FL,48,0,27678.64,0.894,0
LOAN_000259,2021-02-01,202102,20,632,36644,0.5614,15,0.3997,1,34827,36,12.2,Partner,Home_Improvement,13,Other,56,0,32844.25,1.0069,0
LOAN_000260,2021-01-01,202101,23,655,39703,0.2327,4,0.3409,5,48803,36,17.37,Mail,Personal,27,IL,55,0,36299.01,1.0229,0
LOAN_000261,2021-12-01,202112,6,660,57829,0.2798,12,0.8311,2,12087,60,21.61,Direct,Debt_Consolidation,2,Other,38,15,11252.42,1.1707,0
LOAN_000262,2021-05-01,202105,0,775,136042,0.3374,6,0.4202,2,17978,36,12.28,Partner,Business,24,Other,73,15,12466.87,0.8939,0
LOAN_000263,2024-01-01,202401,1,841,77751,0.5665,11,0.5615,5,31676,36,12.29,Partner,Debt_Consolidation,15,Other,74,15,21760.45,0.8306,0
LOAN_000264,2023-08-01,202308,22,558,73240,0.0822,4,0.3813,3,25304,36,8.34,Mail,Personal,32,Other,69,0,21941.79,1.0547,0
LOAN_000265,2021-09-01,202109,2,757,118469,0.6956,11,0.3894,2,15466,60,3.0,Direct,Auto,26,IL,62,15,8208.25,0.8527,0
LOAN_000266,2024-05-01,202405,17,810,20949,0.465,8,0.2725,1,44984,36,7.42,Direct,Business,13,Other,50,0,28871.27,0.9245,0
LOAN_000267,2023-11-01,202311,10,792,44996,0.376,7,0.5754,2,26969,60,18.6,Direct,Auto,34,Other,39,0,15936.58,0.832,0
LOAN_000268,2022-07-01,202207,11,692,41450,0.1629,12,0.5404,3,23431,36,7.38,Partner,Business,5,Other,60,0,20382.27,0.848,0
LOAN_000269,2022-04-01,202204,13,613,44600,0.5047,8,0.5039,0,15723,60,11.43,Partner,Debt_Consolidation,2,FL,47,0,14547.62,1.1562,0
LOAN_000270,2021-03-01,202103,8,597,40394,0.5137,12,0.7985,3,3724,36,9.57,Partner,Personal,25,CA,51,0,3071.6,1.0265,0
LOAN_000271,2022-08-01,202208,9,716,47856,0.6546,6,0.5703,1,22532,36,26.14,Direct,Debt_Consolidation,7,TX,42,0,20504.84,0.9279,0
LOAN_000272,2022-12-01,202212,12,702,81788,0.0733,5,0.4451,2,6021,60,15.67,Direct,Auto,6,NY,50,0,3616.11,1.0923,0
LOAN_000273,2023-09-01,202309,23,757,28463,0.3811,9,0.5262,0,48215,36,6.73,Partner,Personal,37,TX,39,0,33011.2,1.0789,0
LOAN_000274,2022-12-01,202212,23,757,125765,0.5142,6,0.5192,0,18062,36,16.29,Direct,Personal,16,Other,68,15,15106.77,0.8192,0
LOAN_000275,2021-11-01,202111,2,774,63093,0.1205,7,0.3826,1,33316,60,3.54,Direct,Debt_Consolidation,31,Other,25,15,16697.93,1.1235,0
LOAN_000276,2021-08-01,202108,8,812,86963,0.6082,8,0.4808,1,21129,60,20.16,Direct,Personal,10,TX,47,0,12802.1,0.9052,0
LOAN_000277,2023-12-01,202312,23,695,24130,0.0301,13,0.3705,1,18010,36,12.22,Direct,Auto,9,FL,27,15,9886.24,1.1481,0
LOAN_000278,2024-02-01,202402,1,677,76163,0.1021,5,0.7563,3,43399,36,8.89,Direct,Auto,27,Other,39,0,41902.82,0.824,0
LOAN_000279,2024-04-01,202404,22,811,101541,0.5039,9,0.1893,2,46985,60,5.66,Mail,Personal,22,CA,30,15,29336.81,0.9355,0
LOAN_000280,2022-08-01,202208,7,662,21807,0.3597,7,0.4359,2,23055,36,16.79,Partner,Home_Improvement,14,Other,60,0,18532.69,0.8347,0
LOAN_000281,2023-11-01,202311,6,817,43501,0.2276,10,0.3704,1,40304,60,8.9,Direct,Personal,38,TX,69,0,22562.35,0.8062,0
LOAN_000282,2023-01-01,202301,8,710,69087,0.3604,9,0.4941,0,24482,36,17.61,Direct,Personal,26,Other,32,0,14336.45,1.1537,0
LOAN_000283,2023-11-01,202311,12,826,74872,0.355,13,0.446,2,12732,36,12.56,Direct,Auto,0,Other,66,15,10807.76,1.045,0
LOAN_000284,2023-01-01,202301,6,735,61632,0.2881,5,0.1642,3,25955,36,3.0,Partner,Debt_Consolidation,28,CA,41,0,20611.68,1.0198,0
LOAN_000285,2023-05-01,202305,6,759,56606,0.5566,6,0.6984,1,2663,36,8.34,Mail,Business,11,Other,22,15,1953.35,0.9937,0
LOAN_000286,2022-06-01,202206,0,591,39455,0.3674,8,0.2826,3,21812,36,17.88,Direct,Debt_Consolidation,39,Other,25,15,21554.58,1.0213,0
LOAN_000287,2022-06-01,202206,1,771,72298,0.6106,2,0.5448,2,26290,36,23.77,Direct,Personal,31,Other,55,0,13609.24,1.1006,0
LOAN_000288,2021-02-01,202102,20,808,55098,0.28,7,0.8399,1,46703,36,10.07,Direct,Business,9,Other,22,0,40440.56,0.9918,0
LOAN_000289,2023-11-01,202311,16,602,47338,0.237,10,0.15,4,20620,36,13.17,Direct,Personal,25,Other,65,15,16992.02,1.1841,0
LOAN_000290,2022-04-01,202204,9,611,30363,0.3975,7,0.2308,1,20348,60,22.86,Direct,Home_Improvement,24,Other,60,30,4367.4,3.1228,1
LOAN_000291,2024-05-01,202405,14,754,103773,0.6534,10,0.6584,2,23020,36,9.74,Partner,Personal,7,IL,72,0,18157.28,0.8276,0
LOAN_000292,2023-12-01,202312,15,639,76061,0.1403,7,0.3813,1,23849,60,13.57,Mail,Home_Improvement,19,TX,67,0,18734.05,1.1227,0
LOAN_000293,2023-09-01,202309,22,619,53596,0.4519,8,0.8458,2,44235,36,6.88,Mail,Auto,15,CA,64,0,28985.03,1.1562,0
LOAN_000294,2021-04-01,202104,20,640,60713,0.4245,10,0.4792,1,18684,36,3.0,Direct,Business,34,IL,26,0,17403.49,1.1542,0
LOAN_000295,2023-09-01,202309,12,817,33569,0.3408,11,0.7768,2,25009,36,11.39,Direct,Business,36,Other,58,0,19595.85,0.9991,0
LOAN_000296,2022-02-01,202202,20,596,-1,0.5223,9,0.4825,1,26056,36,17.91,Direct,Home_Improvement,1,Other,70,0,18066.05,1.1056,0
LOAN_000297,2022-09-01,202209,7,565,41096,0.5816,8,0.7674,2,45562,60,6.31,Direct,Debt_Consolidation,31,IL,65,0,43488.25,0.8054,0
LOAN_000298,2022-08-01,202208,8,744,21197,0.2174,14,0.8206,99,5156,36,3.0,Direct,Auto,7,TX,74,0,3151.51,1.1101,0
LOAN_000299,2021-08-01,202108,0,839,31956,0.5272,3,0.4549,1,3496,36,8.5,Direct,Business,6,IL,21,15,3190.61,1.0003,0
LOAN_000300,2021-07-01,202107,3,783,35323,0.4816,10,0.7239,2,25217,36,9.8,Direct,Debt_Consolidation,24,FL,58,0,15666.15,0.9991,0
LOAN_000301,2021-03-01,202103,17,636,16996,0.5321,6,0.7083,2,36040,36,3.0,Partner,Personal,31,CA,50,15,31194.96,1.144,0
LOAN_000302,2022-05-01,202205,24,613,116060,0.1973,8,0.1546,1,44882,60,8.66,Direct,Debt_Consolidation,35,TX,23,0,40845.29,1.0368,0
LOAN_000303,2023-09-01,202309,24,739,56072,0.8299,7,0.4897,4,31082,36,22.42,Direct,Home_Improvement,39,CA,45,15,16950.06,1.1946,0
LOAN_000304,2021-12-01,202112,0,731,65326,0.2927,13,0.4215,2,1395,36,3.0,Mail,Personal,12,Other,65,0,1005.97,1.0017,0
LOAN_000305,2022-10-01,202210,2,631,79430,0.4819,12,0.3884,1,48753,60,10.09,Direct,Debt_Consolidation,19,CA,29,0,47437.47,1.0473,0
LOAN_000306,2022-10-01,202210,9,680,98941,0.5555,11,0.8804,1,41363,36,5.53,Mail,Auto,13,Other,39,0,22474.94,0.8726,0
LOAN_000307,2023-06-01,202306,23,788,14353,0.375,13,0.7984,2,17740,36,15.32,Mail,Home_Improvement,30,NY,46,0,11494.91,1.0772,0
LOAN_000308,2024-02-01,202402,1,689,62553,0.1662,3,0.7186,6,44359,36,14.71,Direct,Home_Improvement,16,Other,21,0,32492.64,1.1374,0
LOAN_000309,2024-02-01,202402,17,587,24047,0.2151,7,0.248,3,10885,60,4.93,Direct,Personal,0,NY,63,0,6975.14,1.1245,0
LOAN_000310,2024-09-01,202409,1,640,55905,0.0558,7,0.1808,1,47015,36,5.45,Direct,Debt_Consolidation,3,Other,38,0,31348.6,1.1322,0
LOAN_000311,2021-08-01,202108,12,695,20712,0.0491,12,0.3245,2,21599,36,15.86,Direct,Debt_Consolidation,30,IL,23,120,5048.74,3.0069,1
LOAN_000312,2023-03-01,202303,20,633,45407,0.2466,8,0.5715,1,3232,36,15.93,Partner,Personal,2,TX,43,0,2012.69,1.0253,0
LOAN_000313,2023-03-01,202303,8,712,72626,0.1253,7,0.5358,3,26822,60,7.96,Mail,Auto,12,NY,53,0,21745.16,0.96,0
LOAN_000314,2023-10-01,202310,22,747,67321,0.5155,10,0.5694,2,36819,60,19.27,Direct,Personal,21,GA,27,0,32835.74,0.8362,0
LOAN_000315,2022-09-01,202209,22,822,22921,0.2063,4,0.7372,1,6965,36,24.14,Direct,Auto,5,FL,50,0,5723.33,0.929,0
LOAN_000316,2023-06-01,202306,1,619,54858,0.1947,6,0.6318,2,24037,36,20.28,Partner,Auto,23,Other,34,0,19933.27,1.1787,0
LOAN_000317,2023-09-01,202309,1,820,85803,0.3612,7,0.1072,1,46803,36,7.69,Partner,Personal,28,Other,54,15,26061.61,0.8858,0
LOAN_000318,2023-04-01,202304,4,558,56687,0.7481,9,0.3426,3,18838,36,6.55,Partner,Auto,25,Other,29,0,15130.54,0.8954,0
LOAN_000319,2023-09-01,202309,13,745,30138,0.4857,9,0.3161,0,36898,60,3.0,Partner,Personal,22,Other,27,0,20302.45,1.0926,0
LOAN_000320,2021-05-01,202105,22,552,82671,0.6685,12,0.135,2,38770,60,13.0,Direct,Business,30,FL,66,30,6661.44,2.8608,1
LOAN_000321,2022-07-01,202207,22,818,70468,0.3875,12,0.6877,2,31867,36,14.26,Partner,Personal,37,CA,60,15,21720.37,0.8801,0
LOAN_000322,2021-04-01,202104,24,555,57442,0.0528,7,0.384,2,22859,36,9.59,Mail,Personal,39,TX,45,0,12736.02,0.8071,0
LOAN_000323,2023-11-01,202311,2,783,221550,0.6885,5,0.5774,4,40809,36,27.68,Partner,Debt_Consolidation,10,NY,73,0,23969.44,0.9108,0
LOAN_000324,2022-05-01,202205,13,615,75723,0.3706,10,0.8173,3,43624,36,19.68,Partner,Home_Improvement,11,CA,30,0,40463.25,1.0047,0
LOAN_000325,2024-08-01,202408,0,645,78868,0.1251,12,0.0558,1,36589,36,13.39,Partner,Auto,14,FL,21,0,34221.19,0.8088,0
LOAN_000326,2023-04-01,202304,8,661,87261,0.3922,6,0.3451,2,12560,36,21.35,Direct,Auto,23,Other,54,0,8584.88,0.8466,0
LOAN_000327,2023-06-01,202306,15,674,54189,0.8902,8,0.6884,1,35784,36,12.3,Direct,Auto,32,NY,35,0,31242.85,1.1467,0
LOAN_000328,2023-05-01,202305,16,590,35702,0.6657,10,0.6706,0,35448,36,11.13,Partner,Home_Improvement,7,CA,42,0,31220.06,1.087,0
LOAN_000329,2021-06-01,202106,7,556,67969,0.7998,9,0.0582,99,13191,60,18.71,Partner,Debt_Consolidation,20,TX,39,0,7700.48,1.1903,0
LOAN_000330,2023-11-01,202311,14,826,74354,0.4439,13,0.6237,2,36231,36,16.05,Direct,Personal,13,Other,33,0,25148.1,1.1543,0
LOAN_000331,2024-05-01,202405,20,758,29604,0.2296,10,0.5035,1,41102,36,16.93,Partner,Personal,1,CA,44,0,37600.13,1.0249,0
LOAN_000332,2024-01-01,202401,7,742,154507,0.4998,7,0.1566,2,47819,60,11.02,Partner,Home_Improvement,22,Other,42,0,33428.77,0.8588,0
LOAN_000333,2022-12-01,202212,6,99999,42532,0.3162,9,0.3916,2,16018,36,13.51,Partner,Debt_Consolidation,29,IL,37,0,8511.74,1.022,0
LOAN_000334,2023-05-01,202305,8,645,35838,0.0942,12,0.604,2,44242,36,3.0,Partner,Debt_Consolidation,0,Other,62,0,36487.79,1.1342,0
LOAN_000335,2023-07-01,202307,1,796,98373,0.1131,6,0.7138,1,46090,60,18.63,Direct,Personal,8,NY,57,15,33068.21,1.0377,0
LOAN_000336,2023-11-01,202311,24,555,58345,0.5552,11,0.5668,99,27761,36,23.47,Partner,Auto,32,TX,59,15,27480.88,1.0361,0
LOAN_000337,2023-09-01,202309,9,99999,61843,0.6216,12,0.5755,2,18664,60,21.5,Direct,Debt_Consolidation,12,GA,61,15,14666.97,1.1887,0
LOAN_000338,2022-09-01,202209,4,582,131156,0.6612,8,0.8915,2,45628,36,15.78,Direct,Debt_Consolidation,28,GA,51,15,44862.41,1.1847,0
LOAN_000339,2023-08-01,202308,15,702,81378,0.2373,14,0.5265,2,31641,60,20.06,Partner,Debt_Consolidation,14,Other,55,0,16547.54,0.8941,0
LOAN_000340,2022-11-01,202211,20,829,89707,0.1518,8,0.6005,0,4424,60,3.0,Mail,Auto,3,IL,42,15,3541.23,0.8678,0
LOAN_000341,2023-09-01,202309,0,644,29533,0.5146,7,0.6957,5,18048,60,16.68,Direct,Debt_Consolidation,30,Other,50,0,11023.47,0.8691,0
LOAN_000342,2021-03-01,202103,5,792,42176,0.4175,8,0.4781,1,1764,60,10.42,Mail,Personal,1,IL,62,0,1487.29,0.8671,0
LOAN_000343,2022-06-01,202206,9,99999,41928,0.3639,9,0.8388,1,5232,60,9.77,Partner,Personal,14,Other,52,15,5198.28,0.8366,0
LOAN_000344,2023-01-01,202301,9,558,22937,0.3351,15,0.1517,1,26684,36,16.5,Partner,Auto,12,Other,71,0,13541.32,0.9556,0
LOAN_000345,2024-06-01,202406,18,642,70637,0.0826,7,0.8373,0,46605,36,4.02,Mail,Business,33,Other,60,0,28318.79,1.1778,0
LOAN_000346,2023-07-01,202307,12,675,123781,0.0807,9,0.8802,4,24250,36,4.48,Direct,Home_Improvement,0,FL,40,0,22049.26,0.9897,0
LOAN_000347,2021-03-01,202103,18,616,13992,0.6605,8,0.4199,2,1643,60,34.17,Partner,Home_Improvement,10,Other,47,0,1145.59,0.9232,0
LOAN_000348,2024-04-01,202404,2,553,81973,0.1864,4,0.7587,2,15651,36,14.12,Direct,Auto,38,IL,66,0,12255.12,1.0024,0
LOAN_000349,2022-12-01,202212,12,603,64037,0.3746,8,0.7719,0,3871,36,13.32,Direct,Home_Improvement,27,NY,22,60,1009.93,3.4214,1
LOAN_000350,2023-08-01,202308,3,683,205601,0.1627,7,0.644,4,31568,36,18.42,Partner,Personal,16,Other,53,15,28772.76,0.988,0
